entity:twoVM_060823_id	dcm2niixErrors	dicomsegAndRadiomicsSR_CompressedFiles	dicomsegAndRadiomicsSR_Errors	dicomsegAndRadiomicsSR_OutputNotebook	dicomsegAndRadiomicsSR_UsageMetrics	dicomToNiftiConverterTool	downloadDicomAndConvertAndInferenceTotalSegmentatorOutputNotebook	downloadDicomAndConvertAndInferenceTotalSegmentatorUsageMetrics	pyradiomicsRadiomicsFeatures	s5cmdUrls	structuredReportsDICOM	structuredReportsJSON	totalsegmentatorErrors
batch59		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/cfb11af4-194f-4746-bdb8-dad867937473/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/cfb11af4-194f-4746-bdb8-dad867937473/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/cfb11af4-194f-4746-bdb8-dad867937473/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/cfb11af4-194f-4746-bdb8-dad867937473/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/cfb11af4-194f-4746-bdb8-dad867937473/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/cfb11af4-194f-4746-bdb8-dad867937473/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_59.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/cfb11af4-194f-4746-bdb8-dad867937473/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/cfb11af4-194f-4746-bdb8-dad867937473/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch6	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/9681711a-2395-4367-96c6-677a90779320/call-downloadDicomAndConvertAndInferenceTotalSegmentator/error_file.txt	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/9681711a-2395-4367-96c6-677a90779320/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/9681711a-2395-4367-96c6-677a90779320/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/9681711a-2395-4367-96c6-677a90779320/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/9681711a-2395-4367-96c6-677a90779320/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/9681711a-2395-4367-96c6-677a90779320/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/9681711a-2395-4367-96c6-677a90779320/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_6.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/9681711a-2395-4367-96c6-677a90779320/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/9681711a-2395-4367-96c6-677a90779320/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch60		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/999449b5-11ed-4052-af8a-895d36e5a47c/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/999449b5-11ed-4052-af8a-895d36e5a47c/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/999449b5-11ed-4052-af8a-895d36e5a47c/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/999449b5-11ed-4052-af8a-895d36e5a47c/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/999449b5-11ed-4052-af8a-895d36e5a47c/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/999449b5-11ed-4052-af8a-895d36e5a47c/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_60.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/999449b5-11ed-4052-af8a-895d36e5a47c/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/999449b5-11ed-4052-af8a-895d36e5a47c/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch61		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/1c1184e9-c90c-4ece-80e2-8a573590838c/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/1c1184e9-c90c-4ece-80e2-8a573590838c/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/1c1184e9-c90c-4ece-80e2-8a573590838c/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/1c1184e9-c90c-4ece-80e2-8a573590838c/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/1c1184e9-c90c-4ece-80e2-8a573590838c/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/1c1184e9-c90c-4ece-80e2-8a573590838c/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_61.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/1c1184e9-c90c-4ece-80e2-8a573590838c/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/1c1184e9-c90c-4ece-80e2-8a573590838c/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch62		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/95835fa6-8719-492a-ba05-e136ad326e1a/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/95835fa6-8719-492a-ba05-e136ad326e1a/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/95835fa6-8719-492a-ba05-e136ad326e1a/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/95835fa6-8719-492a-ba05-e136ad326e1a/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/95835fa6-8719-492a-ba05-e136ad326e1a/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/95835fa6-8719-492a-ba05-e136ad326e1a/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_62.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/95835fa6-8719-492a-ba05-e136ad326e1a/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/95835fa6-8719-492a-ba05-e136ad326e1a/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch63		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c5df5d3f-c023-4bfe-98a7-e1333d5284b8/call-dicomsegAndRadiomicsSR/attempt-2/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c5df5d3f-c023-4bfe-98a7-e1333d5284b8/call-dicomsegAndRadiomicsSR/attempt-2/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c5df5d3f-c023-4bfe-98a7-e1333d5284b8/call-dicomsegAndRadiomicsSR/attempt-2/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c5df5d3f-c023-4bfe-98a7-e1333d5284b8/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c5df5d3f-c023-4bfe-98a7-e1333d5284b8/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c5df5d3f-c023-4bfe-98a7-e1333d5284b8/call-dicomsegAndRadiomicsSR/attempt-2/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_63.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c5df5d3f-c023-4bfe-98a7-e1333d5284b8/call-dicomsegAndRadiomicsSR/attempt-2/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c5df5d3f-c023-4bfe-98a7-e1333d5284b8/call-dicomsegAndRadiomicsSR/attempt-2/structuredReportsJSON.tar.lz4	
batch64		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/d93324eb-a0b1-4bf9-9ebd-b17385e7628b/call-dicomsegAndRadiomicsSR/attempt-2/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/d93324eb-a0b1-4bf9-9ebd-b17385e7628b/call-dicomsegAndRadiomicsSR/attempt-2/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/d93324eb-a0b1-4bf9-9ebd-b17385e7628b/call-dicomsegAndRadiomicsSR/attempt-2/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/d93324eb-a0b1-4bf9-9ebd-b17385e7628b/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/d93324eb-a0b1-4bf9-9ebd-b17385e7628b/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/d93324eb-a0b1-4bf9-9ebd-b17385e7628b/call-dicomsegAndRadiomicsSR/attempt-2/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_64.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/d93324eb-a0b1-4bf9-9ebd-b17385e7628b/call-dicomsegAndRadiomicsSR/attempt-2/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/d93324eb-a0b1-4bf9-9ebd-b17385e7628b/call-dicomsegAndRadiomicsSR/attempt-2/structuredReportsJSON.tar.lz4	
batch65		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/1605314f-c2f5-4d85-aa03-d51d592a9444/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/1605314f-c2f5-4d85-aa03-d51d592a9444/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/1605314f-c2f5-4d85-aa03-d51d592a9444/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/1605314f-c2f5-4d85-aa03-d51d592a9444/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/1605314f-c2f5-4d85-aa03-d51d592a9444/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/1605314f-c2f5-4d85-aa03-d51d592a9444/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_65.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/1605314f-c2f5-4d85-aa03-d51d592a9444/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/1605314f-c2f5-4d85-aa03-d51d592a9444/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch66		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e466aa50-ee7e-443c-b5a7-8e3f55362abd/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e466aa50-ee7e-443c-b5a7-8e3f55362abd/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e466aa50-ee7e-443c-b5a7-8e3f55362abd/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e466aa50-ee7e-443c-b5a7-8e3f55362abd/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e466aa50-ee7e-443c-b5a7-8e3f55362abd/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e466aa50-ee7e-443c-b5a7-8e3f55362abd/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_66.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e466aa50-ee7e-443c-b5a7-8e3f55362abd/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e466aa50-ee7e-443c-b5a7-8e3f55362abd/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch67		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e7495b45-1826-4e11-872d-847d509fb2fb/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e7495b45-1826-4e11-872d-847d509fb2fb/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e7495b45-1826-4e11-872d-847d509fb2fb/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e7495b45-1826-4e11-872d-847d509fb2fb/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e7495b45-1826-4e11-872d-847d509fb2fb/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e7495b45-1826-4e11-872d-847d509fb2fb/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_67.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e7495b45-1826-4e11-872d-847d509fb2fb/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e7495b45-1826-4e11-872d-847d509fb2fb/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch68		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/25a78ef0-ce35-47ac-b34b-9854913473d8/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/25a78ef0-ce35-47ac-b34b-9854913473d8/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/25a78ef0-ce35-47ac-b34b-9854913473d8/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/25a78ef0-ce35-47ac-b34b-9854913473d8/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/25a78ef0-ce35-47ac-b34b-9854913473d8/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/25a78ef0-ce35-47ac-b34b-9854913473d8/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_68.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/25a78ef0-ce35-47ac-b34b-9854913473d8/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/25a78ef0-ce35-47ac-b34b-9854913473d8/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
